,--with-select_module,--with-poll_module,--with-threads,--with-file-aio,--with-http_ssl_module,--with-http_v2_module,--with-http_realip_module,--with-http_addition_module,--with-http_xslt_module,--with-http_xslt_module=dynamic,--with-http_image_filter_module,--with-http_image_filter_module=dynamic,--with-http_geoip_module,--with-http_geoip_module=dynamic,--with-http_sub_module,--with-http_dav_module,--with-http_flv_module,--with-http_mp4_module,--with-http_gunzip_module,--with-http_gzip_static_module,--with-http_auth_request_module,--with-http_random_index_module,--with-http_secure_link_module,--with-http_degradation_module,--with-http_slice_module,--with-http_stub_status_module,--with-http_perl_module=dynamic,--with-mail,--with-mail=dynamic,--with-mail_ssl_module,--with-stream,--with-stream=dynamic,--with-stream_ssl_module,--with-stream_realip_module,--with-stream_geoip_module,--with-stream_geoip_module=dynamic,--with-stream_ssl_preread_module,--with-google_perftools_module,--with-compat,--with-pcre,--with-pcre-jit,--with-zlib-asm=CPU,--with-libatomic,--with-debug,--without-select_module,--without-poll_module,--without-http_charset_module,--without-http_gzip_module,--without-http_ssi_module,--without-http_userid_module,--without-http_access_module,--without-http_auth_basic_module,--without-http_mirror_module,--without-http_autoindex_module,--without-http_geo_module,--without-http_map_module,--without-http_split_clients_module,--without-http_referer_module,--without-http_rewrite_module,--without-http_proxy_module,--without-http_fastcgi_module,--without-http_uwsgi_module,--without-http_scgi_module,--without-http_grpc_module,--without-http_memcached_module,--without-http_limit_conn_module,--without-http_limit_req_module,--without-http_empty_gif_module,--without-http_browser_module,--without-http_upstream_hash_module,--without-http_upstream_ip_hash_module,--without-http_upstream_least_conn_module,--without-http_upstream_random_module,--without-http_upstream_keepalive_module,--without-http_upstream_zone_module,--without-http,--without-http-cache,--without-mail_pop3_module,--without-mail_imap_module,--without-mail_smtp_module,--without-stream_limit_conn_module,--without-stream_access_module,--without-stream_geo_module,--without-stream_map_module,--without-stream_split_clients_module,--without-stream_return_module,--without-stream_upstream_hash_module,--without-stream_upstream_least_conn_module,--without-stream_upstream_random_module,--without-stream_upstream_zone_module,binary-size,unit,nr-of-gadgets
56,False,True,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,True,True,True,False,True,True,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,True,False,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,True,1485464,bytes,12108
57,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,True,True,True,1833344,bytes,14581
58,False,False,True,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,True,2100680,bytes,15744
59,True,False,True,True,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,True,True,True,True,False,False,True,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1578720,bytes,12705
60,False,True,True,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,True,True,True,2145016,bytes,16854
61,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,5274536,bytes,33954
62,True,True,False,False,False,True,True,True,False,True,False,False,False,True,True,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,True,False,True,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1478880,bytes,12132
63,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,2305704,bytes,16986
64,True,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,True,True,False,True,False,True,True,False,False,False,True,False,True,False,False,2172312,bytes,16640
65,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,True,True,False,False,2104424,bytes,16365
66,False,True,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,True,1799824,bytes,14391
67,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,True,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,4756752,bytes,31968
68,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,True,False,True,4092096,bytes,27391
69,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,1702440,bytes,13689
70,True,True,False,False,True,False,True,True,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,5442480,bytes,34897
71,True,True,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True,True,True,True,2216880,bytes,16492
72,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,False,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,False,True,True,True,1762008,bytes,14071
73,False,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,True,False,True,True,2642312,bytes,19541
74,False,False,True,True,True,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,True,True,True,1819360,bytes,14157
75,False,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,True,True,False,True,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,2045576,bytes,15293
